Title,Rating,Address,Directions,Contact,Web Link
"Edmund Fisher, MD, FACS","4.5
(8)","
9300 Valley Children's Pl, Madera, CA 93636, United States","https://www.google.com/maps/place/Edmund+Fisher,+MD,+FACS/data=!4m7!3m6!1s0x80ea421ba5479441:0xeca1eee5f9d3d8b2!8m2!3d35.3674376!4d-119.0614696!16s%2Fg%2F1tr8lx1v!19sChIJQZRHpRtC6oARstjT-eXuoew?authuser=0&hl=en&rclk=1","
+1 559-353-5941",http://www.childrenscentralcal.org/
Advanced Surgical Associates,"4.5
(8)","
9300 Valley Children's Pl, Madera, CA 93636, United States",https://www.google.com/maps/place/Advanced+Surgical+Associates/data=!4m7!3m6!1s0x808fcd04a6171d51:0xe95976aa987c7e0f!8m2!3d37.361572!4d-121.850228!16s%2Fg%2F1tj4yy_7!19sChIJUR0XpgTNj4ARD358mKp2Wek?authuser=0&hl=en&rclk=1,"
+1 559-353-5941",http://www.childrenscentralcal.org/
Central Valley Colon and Rectal Surgical Associates,"3.7
(3)","
200 Jose Figueres Ave STE 225, San Jose, CA 95116, United States",https://www.google.com/maps/place/Central+Valley+Colon+and+Rectal+Surgical+Associates/data=!4m7!3m6!1s0x80945d2de3432ffb:0x23943a64c4b209ab!8m2!3d36.8248994!4d-119.7837462!16s%2Fg%2F11h5mpyzgp!19sChIJ-y9D4y1dlIARqwmyxGQ6lCM?authuser=0&hl=en&rclk=1,"
+1 408-929-5610",http://asamed.net/
Advanced Surgeon Medical Group,"4.4
(11)","
6121 N Thesta St # 202, Fresno, CA 93710, United States",https://www.google.com/maps/place/Advanced+Surgeon+Medical+Group/data=!4m7!3m6!1s0x80c2c525f3b47b59:0x6dceb67746addecc!8m2!3d34.0695839!4d-118.1241702!16s%2Fg%2F1tdb92sj!19sChIJWXu08yXFwoARzN6tRne2zm0?authuser=0&hl=en&rclk=1,"
+1 559-440-0283",http://www.fresnocolonrectalsurgery.com/
"California Hand Surgery & Orthopedic Specialist Medical Clinic, Inc","2.5
(11)","
120 W Hellman Ave #203, Monterey Park, CA 91754, United States","https://www.google.com/maps/place/California+Hand+Surgery+%26+Orthopedic+Specialist+Medical+Clinic,+Inc/data=!4m7!3m6!1s0x80c2bbf64726aa89:0x4e2b4249a72ef5dd!8m2!3d34.0663489!4d-118.3797042!16s%2Fg%2F1tfgk222!19sChIJiaomR_a7woAR3fUup0lCK04?authuser=0&hl=en&rclk=1","
+1 626-457-6333",https://www.advancesurgeonsmip.com/
Central California Heart And Lung Surgery,,"
8641 Wilshire Blvd # 205, Beverly Hills, CA 90211, United States",https://www.google.com/maps/place/Central+California+Heart+And+Lung+Surgery/data=!4m7!3m6!1s0x809442cc5046c1df:0x2715ead03c0cc152!8m2!3d36.8419191!4d-119.6608717!16s%2Fg%2F1v5k37vn!19sChIJ38FGUMxClIARUsEMPNDqFSc?authuser=0&hl=en&rclk=1,"
+1 310-657-2202",http://mendyou.com/
Hernia Center of Southern California,"1.0
(1)","
729 Medical Center Dr W #223, Clovis, CA 93611, United States",https://www.google.com/maps/place/Hernia+Center+of+Southern+California/data=!4m7!3m6!1s0x80c2c60d8865ab11:0x2683bcf754f0d7e2!8m2!3d34.0507417!4d-118.2174264!16s%2Fg%2F11bz_4km22!19sChIJEatliA3GwoAR4tfwVPe8gyY?authuser=0&hl=en&rclk=1,"
+1 559-449-9990",http://www.myheartlungs.com/
Dr. Pearl Ma,"1.0
(1)","
729 Medical Center Dr W #223, Clovis, CA 93611, United States",https://www.google.com/maps/place/Dr.+Pearl+Ma/data=!4m7!3m6!1s0x8094429df6ffffff:0xf7dbc56e499ecd53!8m2!3d36.8599153!4d-119.7887439!16s%2Fg%2F11sd2xhw00!19sChIJ____9p1ClIARU82eSW7F2_c?authuser=0&hl=en&rclk=1,"
+1 559-449-9990",http://www.myheartlungs.com/
Advance Surgeons Medical Group,"1.0
(1)","
729 Medical Center Dr W #223, Clovis, CA 93611, United States",https://www.google.com/maps/place/Advance+Surgeons+Medical+Group/data=!4m7!3m6!1s0x80c32a5c321edddd:0x5dc99431e4a14ca7!8m2!3d33.9950872!4d-117.8981872!16s%2Fg%2F11c3vwfwgh!19sChIJ3d0eMlwqw4ARp0yh5DGUyV0?authuser=0&hl=en&rclk=1,"
+1 559-449-9990",http://www.myheartlungs.com/
"Connor J. Telles, M.D.","3.3
(3)","
18575 Gale Ave # 295, City of Industry, CA 91748, United States","https://www.google.com/maps/place/Connor+J.+Telles,+M.D./data=!4m7!3m6!1s0x80945d79632e3947:0x4377e12d34550fc1!8m2!3d36.84235!4d-119.7602028!16s%2Fg%2F11jg8zcczn!19sChIJRzkuY3ldlIARwQ9VNC3hd0M?authuser=0&hl=en&rclk=1","
+1 626-581-4183",https://www.advancesurgeonsmip.com/
Valencia Plastic Surgery,"4.9
(66)","
1270 E Spruce Ave, Fresno, CA 93720, United States",https://www.google.com/maps/place/Valencia+Plastic+Surgery/data=!4m7!3m6!1s0x80c2873e9c75ccff:0xa7831652420e520f!8m2!3d34.4125734!4d-118.5604654!16s%2Fg%2F1tt1syt3!19sChIJ_8x1nD6HwoARD1IOQlIWg6c?authuser=0&hl=en&rclk=1,"
+1 559-256-5200",https://www.spoc-ortho.com/doctors/connor-j-telles-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite
