Title,Rating,Address,Directions,Contact,Web Link
GKN RX Pharmacy,,"
850 S Guild Ave # 100A, Lodi, CA 95240, United States",https://www.google.com/maps/place/GKN+RX+Pharmacy/data=!4m7!3m6!1s0x80945d2e206a382f:0xc1bc23a496878b79!8m2!3d36.8384364!4d-119.752497!16s%2Fg%2F11csq1k6wl!19sChIJLzhqIC5dlIAReYuHlqQjvME?authuser=0&hl=en&rclk=1,"
+1 209-333-4900",https://www.omnicare.com/
CVS Pharmacy,"4.0
(6)","
850 S Guild Ave # 100A, Lodi, CA 95240, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x809525be89a31f79:0x5f21f2f468543d47!8m2!3d36.3591268!4d-119.2947214!16s%2Fg%2F1vg6t_2x!19sChIJeR-jib4llYARRz1UaPTyIV8?authuser=0&hl=en&rclk=1,"
+1 209-333-4900",https://www.omnicare.com/
Pharmacy of the West,"3.7
(34)","
3308 N Dinuba Blvd, Visalia, CA 93291, United States",https://www.google.com/maps/place/Pharmacy+of+the+West/data=!4m7!3m6!1s0x80c2bf2f9753b3d3:0xa0d1cc1901a0223a!8m2!3d34.0975709!4d-118.3192192!16s%2Fg%2F11kqmv6vlk!19sChIJ07NTly-_woAROiKgARnM0aA?authuser=0&hl=en&rclk=1,"
+1 559-302-1851",https://www.cvs.com/store-locator/visalia-ca-pharmacies/3308-n-dinuba-blvd-visalia-ca-93291/storeid=17520?WT.mc_id=LS_GOOGLE_RX_17520
Tom's Pharmacy,"5.0
(57)","
1465 Tamarind Ave Suite 3, Los Angeles, CA 90028, United States",https://www.google.com/maps/place/Tom%27s+Pharmacy/data=!4m7!3m6!1s0x8094e5e68155be05:0x919cced6126067d!8m2!3d36.5685109!4d-119.6003619!16s%2Fg%2F11w7bwdr_f!19sChIJBb5VgebllIARfQYmYe3MGQk?authuser=0&hl=en&rclk=1,"
+1 323-713-0000",https://pharmacyofthewest.com/
Santa Clarita Valley Health Care Pharmacy,,"
1225 Rose Ave, Selma, CA 93662, United States",https://www.google.com/maps/place/Santa+Clarita+Valley+Health+Care+Pharmacy/data=!4m7!3m6!1s0x80c287169909c3dd:0x1d56b216f4f62566!8m2!3d34.4138564!4d-118.5523518!16s%2Fg%2F11f_j0dtml!19sChIJ3cMJmRaHwoARZiX29BayVh0?authuser=0&hl=en&rclk=1,"
+1 559-620-7102",
CVS Pharmacy y más,"5.0
(4)","
1225 Rose Ave, Selma, CA 93662, United States",https://www.google.com/maps/place/CVS+Pharmacy+y+m%C3%A1s/data=!4m7!3m6!1s0x80945d64bf0037c5:0xf697881c4819acc7!8m2!3d36.8080351!4d-119.7817787!16s%2Fg%2F11c469q9n1!19sChIJxTcAv2RdlIARx6wZSByIl_Y?authuser=0&hl=en&rclk=1,"
+1 559-620-7102",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772
AHF Pharmacy - Long Beach,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/AHF+Pharmacy+-+Long+Beach/data=!4m7!3m6!1s0x80dd319bbbb7dac1:0x4b523b367552bb4e!8m2!3d33.7896122!4d-118.1509879!16s%2Fg%2F11b5pj7xgp!19sChIJwdq3u5sx3YARTrtSdTY7Uks?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772
Costco Pharmacy,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/Costco+Pharmacy/data=!4m7!3m6!1s0x80952edf389393dd:0xb18b4d726871f168!8m2!3d36.2930701!4d-119.306151!16s%2Fg%2F1wc31h7j!19sChIJ3ZOTON8ulYARaPFxaHJNi7E?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772
Walmart Pharmacy,"3.3
(38)","
4987 N Fresno St, Fresno, CA 93726, United States",https://www.google.com/maps/place/Walmart+Pharmacy/data=!4m7!3m6!1s0x8094f846162069c1:0x5e6a8b54bcb26a47!8m2!3d36.7055967!4d-119.577655!16s%2Fg%2F1w0h_vy_!19sChIJwWkgFkb4lIARR2qyvFSLal4?authuser=0&hl=en&rclk=1,"
+1 559-227-7137",https://www.cvs.com/store-locator/fresno-ca-pharmacies/4987-n-fresno-st-fresno-ca-93726/storeid=6772?WT.mc_id=LS_GOOGLE_RX_6772
Pioneer Drug Store,"3.6
(26)","
2761 Jensen Ave, Sanger, CA 93657, United States",https://www.google.com/maps/place/Pioneer+Drug+Store/data=!4m7!3m6!1s0x809198b833cf8e59:0xe490928b6ae1ab02!8m2!3d37.2560999!4d-121.0000279!16s%2Fg%2F1v1kq2_m!19sChIJWY7PM7iYkYARAqvhaouSkOQ?authuser=0&hl=en&rclk=1,"
+1 559-875-1813",https://www.walmart.com/store/4238-sanger-ca/pharmacy/
Kaiser Permanente Pharmacy,"3.6
(26)","
2761 Jensen Ave, Sanger, CA 93657, United States",https://www.google.com/maps/place/Kaiser+Permanente+Pharmacy/data=!4m7!3m6!1s0x8094f02324860f3b:0x333d4d8337f9e229!8m2!3d36.5719048!4d-119.6302015!16s%2Fg%2F11r1s6cd9k!19sChIJOw-GJCPwlIARKeL5N4NNPTM?authuser=0&hl=en&rclk=1,"
+1 559-875-1813",https://www.walmart.com/store/4238-sanger-ca/pharmacy/
CVS Pharmacy,"5.0
(2)","
2651 Highland Ave, Selma, CA 93662, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x80952bac4bdd4039:0x9a9b093627d72f61!8m2!3d36.2056128!4d-119.3673765!16s%2Fg%2F11c46b6gvg!19sChIJOUDdS6wrlYARYS_XJzYJm5o?authuser=0&hl=en&rclk=1,"
+1 559-898-6010",https://mydoctor.kaiserpermanente.org/ncal/article/our-pharmacy-fsa-radiology-470030
BC Pharmacy,"4.2
(26)","
109 S West St, Tulare, CA 93274, United States",https://www.google.com/maps/place/BC+Pharmacy/data=!4m7!3m6!1s0x80c2bff1142d34a1:0xd17a1e3edbc37b7!8m2!3d34.1519159!4d-118.3625793!16s%2Fg%2F11p65ymp35!19sChIJoTQtFPG_woARtze87eOhFw0?authuser=0&hl=en&rclk=1,"
+1 559-687-1953",https://www.cvs.com/store-locator/tulare-ca-pharmacies/109-south-west-st-tulare-ca-93274/storeid=5551?WT.mc_id=LS_GOOGLE_RX_5551
CVS Pharmacy,,"
10628 Riverside Dr suite #2, Toluca Lake, CA 91602, United States",https://www.google.com/maps/place/CVS+Pharmacy/data=!4m7!3m6!1s0x80db7f18b1a44dad:0xf804d58c23fc2582!8m2!3d33.5139003!4d-117.1038164!16s%2Fg%2F12613yppk!19sChIJrU2ksRh_24ARgiX8I4zVBPg?authuser=0&hl=en&rclk=1,"
+1 818-452-9001",
Fairfax Pharmacy,,"
10628 Riverside Dr suite #2, Toluca Lake, CA 91602, United States",https://www.google.com/maps/place/Fairfax+Pharmacy/data=!4m7!3m6!1s0x80c2bec5bea7459b:0x9e09124172bbb6e3!8m2!3d34.0911849!4d-118.3618016!16s%2Fg%2F1vhlyg3f!19sChIJm0WnvsW-woAR47a7ckESCZ4?authuser=0&hl=en&rclk=1,"
+1 818-452-9001",
