Title,Rating,Address,Directions,Contact,Web Link
Fresno Women's Care,"3.4
(51)","
1187 E Herndon Ave #106, Fresno, CA 93720, United States",https://www.google.com/maps/place/Fresno+Women%27s+Care/data=!4m7!3m6!1s0x80945d28fba934c7:0x35fd9f6787fb97d5!8m2!3d36.838602!4d-119.7464526!16s%2Fg%2F1tj3l9z4!19sChIJxzSp-yhdlIAR1Zf7h2ef_TU?authuser=0&hl=en&rclk=1,"
+1 559-224-0900",https://www.valleychildrens.org/womens-services/fresno-obgyn
"Jaswant K Chahal-Matharu, MD","3.4
(21)","
7075 N Maple Ave STE 102, Fresno, CA 93720, United States","https://www.google.com/maps/place/Jaswant+K+Chahal-Matharu,+MD/data=!4m7!3m6!1s0x80945d35c548fa59:0x838efcadbbaab4ba!8m2!3d36.8366742!4d-119.7637483!16s%2Fg%2F1tdzrcy7!19sChIJWfpIxTVdlIARurSqu638joM?authuser=0&hl=en&rclk=1","
+1 559-299-8800",https://www.fresnowomenscare.com/?utm_source=gmb_auth
Complete Women Care Lakewood,"4.3
(10)","
1383 E. Herndon Ave Ste 101 & 102, 1383 E Herndon Ave Suite 101 & 102, Fresno, CA 93720, United States",https://www.google.com/maps/place/Complete+Women+Care+Lakewood/data=!4m7!3m6!1s0x80dd32e5dd4e3855:0x5910dd3181a00a61!8m2!3d33.8599704!4d-118.1489334!16s%2Fg%2F1tdq69zk!19sChIJVThO3eUy3YARYQqggTHdEFk?authuser=0&hl=en&rclk=1,"
+1 559-449-8004",https://www.saintagnescare.com/provider/jaswant-k-chahal-matharu-md-obgyn#LocationsContact?utm_source=local-listing&utm_medium=organic&utm_campaign=appt-request
Simply Obgyn,"4.3
(10)","
1383 E. Herndon Ave Ste 101 & 102, 1383 E Herndon Ave Suite 101 & 102, Fresno, CA 93720, United States",https://www.google.com/maps/place/Simply+Obgyn/data=!4m7!3m6!1s0x80c2c539e337cf01:0xef555acf76d41f3c!8m2!3d34.130781!4d-118.1515367!16s%2Fg%2F11jfbw07l1!19sChIJAc834znFwoARPB_Uds9aVe8?authuser=0&hl=en&rclk=1,"
+1 559-449-8004",http://www.simplyobgynofpasadena.com/
"Vasanth Vishwanath, MD, FACOG","3.7
(3)","
50 Alessandro Pl suite 430, Pasadena, CA 91105, United States","https://www.google.com/maps/place/Vasanth+Vishwanath,+MD,+FACOG/data=!4m7!3m6!1s0x80945d28fba934c7:0x9742a068cf8543a4!8m2!3d36.838602!4d-119.7464526!16s%2Fg%2F1tfxy8cf!19sChIJxzSp-yhdlIARpEOFz2igQpc?authuser=0&hl=en&rclk=1","
+1 626-365-1266",http://www.simplyobgynofpasadena.com/
Newport Center Women's Health,"3.6
(92)","
7075 N Maple Ave STE 102, Fresno, CA 93720, United States",https://www.google.com/maps/place/Newport+Center+Women%27s+Health/data=!4m7!3m6!1s0x80dce089a88e9853:0x5248da93ede59c7c!8m2!3d33.6106618!4d-117.8752415!16s%2Fg%2F1tfxg_86!19sChIJU5iOqIng3IARfJzl7ZPaSFI?authuser=0&hl=en&rclk=1,"
+1 559-299-8800",https://www.newportcenterwomenshealth.com/
UC Davis Health Obstetrics And Gynecology,"4.3
(72)","
180 Newport Center Dr #265, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/UC+Davis+Health+Obstetrics+And+Gynecology/data=!4m7!3m6!1s0x809ad079bf60c83d:0xdad50f1daabaf2f3!8m2!3d38.551882!4d-121.4495747!16s%2Fg%2F12qhh89g9!19sChIJPchgv3nQmoAR8_K6qh0P1do?authuser=0&hl=en&rclk=1,"
+1 949-706-0181",https://www.newportcenterwomenshealth.com/
Orange County OBGYN,"4.3
(72)","
180 Newport Center Dr #265, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Orange+County+OBGYN/data=!4m7!3m6!1s0x80dd21ce79fad80d:0xcd61889738a83cfc!8m2!3d33.6263698!4d-117.9326937!16s%2Fg%2F11rcdjnd2_!19sChIJDdj6ec4h3YAR_DyoOJeIYc0?authuser=0&hl=en&rclk=1,"
+1 949-706-0181",https://www.orangecountyobgyn.com/
Women to Women ObGyn of Los Angeles,"5.0
(24)","
320 Superior Ave #290, Newport Beach, CA 92663, United States",https://www.google.com/maps/place/Women+to+Women+ObGyn+of+Los+Angeles/data=!4m7!3m6!1s0x80c2b9c458902255:0xd43121f05a38b9ac!8m2!3d34.0604185!4d-118.367795!16s%2Fg%2F11qpz5yfc9!19sChIJVSKQWMS5woARrLk4WvAhMdQ?authuser=0&hl=en&rclk=1,"
+1 949-375-8244",https://www.orangecountyobgyn.com/
Warner Women's Healthcare,"5.0
(1)","
6310 San Vicente Blvd #330, Los Angeles, CA 90048, United States",https://www.google.com/maps/place/Warner+Women%27s+Healthcare/data=!4m7!3m6!1s0x80945d4a4fa656c3:0xf231f834c1967376!8m2!3d36.8369636!4d-119.7680053!16s%2Fg%2F11cs9wz44k!19sChIJw1amT0pdlIARdnOWwTT4MfI?authuser=0&hl=en&rclk=1,"
+1 323-452-9655",https://www.obgynla.com/
Fresno Women's Care,"3.4
(51)","
1187 E Herndon Ave #106, Fresno, CA 93720, United States",https://www.google.com/maps/place/Fresno+Women%27s+Care/data=!4m7!3m6!1s0x80945d28fba934c7:0x35fd9f6787fb97d5!8m2!3d36.838602!4d-119.7464526!16s%2Fg%2F1tj3l9z4!19sChIJxzSp-yhdlIAR1Zf7h2ef_TU?authuser=0&hl=en&rclk=1,"
+1 559-224-0900",https://www.valleychildrens.org/womens-services/fresno-obgyn
"Jaswant K Chahal-Matharu, MD","3.4
(21)","
7075 N Maple Ave STE 102, Fresno, CA 93720, United States","https://www.google.com/maps/place/Jaswant+K+Chahal-Matharu,+MD/data=!4m7!3m6!1s0x80945d35c548fa59:0x838efcadbbaab4ba!8m2!3d36.8366742!4d-119.7637483!16s%2Fg%2F1tdzrcy7!19sChIJWfpIxTVdlIARurSqu638joM?authuser=0&hl=en&rclk=1","
+1 559-299-8800",https://www.fresnowomenscare.com/?utm_source=gmb_auth
Complete Women Care Lakewood,"4.3
(10)","
1383 E. Herndon Ave Ste 101 & 102, 1383 E Herndon Ave Suite 101 & 102, Fresno, CA 93720, United States",https://www.google.com/maps/place/Complete+Women+Care+Lakewood/data=!4m7!3m6!1s0x80dd32e5dd4e3855:0x5910dd3181a00a61!8m2!3d33.8599704!4d-118.1489334!16s%2Fg%2F1tdq69zk!19sChIJVThO3eUy3YARYQqggTHdEFk?authuser=0&hl=en&rclk=1,"
+1 559-449-8004",
Simply Obgyn,"4.4
(77)","
3650 E South St #403, Lakewood, CA 90712, United States",https://www.google.com/maps/place/Simply+Obgyn/data=!4m7!3m6!1s0x80c2c539e337cf01:0xef555acf76d41f3c!8m2!3d34.130781!4d-118.1515367!16s%2Fg%2F11jfbw07l1!19sChIJAc834znFwoARPB_Uds9aVe8?authuser=0&hl=en&rclk=1,"
+1 562-634-8812",http://www.simplyobgynofpasadena.com/
P Gill Obstetrics & Gynecology,"3.7
(3)","
50 Alessandro Pl suite 430, Pasadena, CA 91105, United States",https://www.google.com/maps/place/P+Gill+Obstetrics+%26+Gynecology/data=!4m7!3m6!1s0x809aa072e142a1b7:0xe003be83774b38f3!8m2!3d38.1205998!4d-121.2872622!16s%2Fg%2F1td13j85!19sChIJt6FC4XKgmoAR8zhLd4O-A-A?authuser=0&hl=en&rclk=1,"
+1 626-365-1266",http://www.simplyobgynofpasadena.com/
Walk In GYN Care,"3.7
(3)","
50 Alessandro Pl suite 430, Pasadena, CA 91105, United States",https://www.google.com/maps/place/Walk+In+GYN+Care/data=!4m7!3m6!1s0x80c2b9765a7920c3:0xd3aa7530c2becad7!8m2!3d34.0613918!4d-118.3832875!16s%2Fg%2F11sh8_fsw_!19sChIJwyB5Wna5woAR18q-wjB1qtM?authuser=0&hl=en&rclk=1,"
+1 626-365-1266",http://www.simplyobgynofpasadena.com/
South Bay OBGYN,"3.7
(3)","
50 Alessandro Pl suite 430, Pasadena, CA 91105, United States",https://www.google.com/maps/place/South+Bay+OBGYN/data=!4m7!3m6!1s0x80d94f088379efcd:0xbea87d08d44bd184!8m2!3d32.6190132!4d-117.0208237!16s%2Fg%2F1th7ymsj!19sChIJze95gwhP2YARhNFL1Ah9qL4?authuser=0&hl=en&rclk=1,"
+1 626-365-1266",http://walkingyn.com/
Visalia Women's Specialty Group,"4.5
(82)","
852 S Robertson Blvd, Los Angeles, CA 90035, United States",https://www.google.com/maps/place/Visalia+Women%27s+Specialty+Group/data=!4m7!3m6!1s0x80952f126791b2e1:0x471e54208aa3886!8m2!3d36.3150184!4d-119.291602!16s%2Fg%2F1tczw5k5!19sChIJ4bKRZxIvlYARhjiqCELlcQQ?authuser=0&hl=en&rclk=1,"
+1 424-455-0102",http://walkingyn.com/
"Dickinson Wade, MD","2.9
(30)","
1700 S Court St B, Visalia, CA 93277, United States","https://www.google.com/maps/place/Dickinson+Wade,+MD/data=!4m7!3m6!1s0x80945dc1a35dcb73:0x3700d1204c4f1ee9!8m2!3d36.813864!4d-119.7727783!16s%2Fg%2F1tdkmgpb!19sChIJc8tdo8FdlIAR6R5PTCDRADc?authuser=0&hl=en&rclk=1","
+1 559-741-1202",http://www.vwsmg.com/
"Wade Dickinson, MD Obstetrics and Gynecology & Fort Washington Aesthetics","3.2
(58)","
5293 N First St, Fresno, CA 93710, United States","https://www.google.com/maps/place/Wade+Dickinson,+MD+Obstetrics+and+Gynecology+%26+Fort+Washington+Aesthetics/data=!4m7!3m6!1s0x80944288f605fa01:0x778fe2043919c027!8m2!3d36.875061!4d-119.7754974!16s%2Fg%2F11bzz_80k9!19sChIJAfoF9ohClIARJ8AZOQTij3c?authuser=0&hl=en&rclk=1","
+1 559-244-0133",http://wadedickinson.com/
Las Brisas Ob/Gyn,"3.8
(35)","
9483 N Fort Washington Rd Suite 101, Fresno, CA 93730, United States",https://www.google.com/maps/place/Las+Brisas+Ob%2FGyn/data=!4m7!3m6!1s0x80dc827af14eec2f:0x4dd50b8d3134b4b7!8m2!3d33.5755271!4d-117.1819381!16s%2Fg%2F1v9t_5z3!19sChIJL-xO8XqC3IARt7Q0MY0L1U0?authuser=0&hl=en&rclk=1,"
+1 559-797-9797",http://wadedickinson.com/
"Gilbert K. Moran MD, FACOG, Inc.","3.1
(66)","
24910 Las Brisas Rd #113, Murrieta, CA 92562, United States","https://www.google.com/maps/place/Gilbert+K.+Moran+MD,+FACOG,+Inc./data=!4m7!3m6!1s0x80945b1aab949c4b:0x234b9dfe3a2f8c1!8m2!3d36.8404634!4d-119.6602469!16s%2Fg%2F1v46_lq9!19sChIJS5yUqxpblIARwfii49-5NAI?authuser=0&hl=en&rclk=1","
+1 951-461-2229",http://www.lasbrisasobgyn.com/
UCLA Health Westlake Village OBGYN,"3.4
(59)","
684 Medical Center Dr E #106, Clovis, CA 93611, United States",https://www.google.com/maps/place/UCLA+Health+Westlake+Village+OBGYN/data=!4m7!3m6!1s0x80e824f2e7300001:0x75c0a6ee091e0b1b!8m2!3d34.1481149!4d-118.8210581!16s%2Fg%2F11ggpjs0t1!19sChIJAQAw5_Ik6IARGwseCe6mwHU?authuser=0&hl=en&rclk=1,"
+1 559-299-9000",https://gilbertkmoranmd.wixsite.com/obgyn
