"Lee's Air, Plumbing, & Heating","5.0
(43)","
15003 Minnehaha St, Mission Hills, CA 91345, United States","https://www.google.com/maps/place/Lee%27s+Air,+Plumbing,+%26+Heating/data=!4m7!3m6!1s0x80946f511471f3a9:0x7ee5494a56bea370!8m2!3d36.8135824!4d-119.8882747!16s%2Fg%2F1tf_t34g!19sChIJqfNxFFFvlIARcKO-VkpJ5X4?authuser=0&hl=en&rclk=1","
+1 818-403-3371",https://www.avps.net/,False,,,,,{}
Valley Plumbing,"4.8
(3,370)","
5456 W Mission Ave, Fresno, CA 93722, United States",https://www.google.com/maps/place/Valley+Plumbing/data=!4m7!3m6!1s0x80c297dc53be016d:0xd7d52952cee08668!8m2!3d34.2071473!4d-118.4180031!16s%2Fg%2F11sv2hvths!19sChIJbQG-U9yXwoARaIbgzlIp1dc?authuser=0&hl=en&rclk=1,"
+1 559-423-0101",https://leesair.com/,False,,,,,{}
Shields Plumbing,"4.9
(169)","
13074 Saticoy St, North Hollywood, CA 91605, United States",https://www.google.com/maps/place/Shields+Plumbing/data=!4m7!3m6!1s0x809adf11bd3911a7:0xd1e26a78587d1a80!8m2!3d38.6765899!4d-121.3248562!16s%2Fg%2F11fwblw33d!19sChIJpxE5vRHfmoARgBp9WHhq4tE?authuser=0&hl=en&rclk=1,"
+1 818-436-6398",https://www.valley-plumbing.com/,False,https://www.valley-plumbing.com/contact,,,,"{""address"": """", ""social_media"": {}}"
The Plumbing Co.,"4.9
(169)","
13074 Saticoy St, North Hollywood, CA 91605, United States",https://www.google.com/maps/place/The+Plumbing+Co./data=!4m7!3m6!1s0x269c3656f1481c35:0x35629c1deb073fb0!8m2!3d33.786671!4d-116.693335!16s%2Fg%2F11ks6chl78!19sChIJNRxI8VY2nCYRsD8H6x2cYjU?authuser=0&hl=en&rclk=1,"
+1 818-436-6398",https://www.valley-plumbing.com/,False,https://www.valley-plumbing.com/contact,,,,"{""address"": ""13074 Saticoy St. North Hollywood, CA 91605"", ""social_media"": {}}"
Bigbear plumbing dba,"5.0
(24)","
850 Perrelli St, Gilroy, CA 95020, United States",https://www.google.com/maps/place/Bigbear+plumbing+dba/data=!4m7!3m6!1s0x809207b45b972883:0x39334cb6e4b66f6f!8m2!3d37.004611!4d-121.583107!16s%2Fg%2F11tjfghvnq!19sChIJgyiXW7QHkoARb2-25LZMMzk?authuser=0&hl=en&rclk=1,"
+1 408-722-5398",http://www.bigbear-plumbing.com/,False,,,,,{}
RLC Plumbing - Residential and Commercial Plumbers - 24 hour,"4.9
(48)","
850 Perrelli St, Gilroy, CA 95020, United States",https://www.google.com/maps/place/RLC+Plumbing+-+Residential+and+Commercial+Plumbers+-+24+hour/data=!4m7!3m6!1s0x80db44c929523cdb:0xea1b25e390c69432!8m2!3d33.8743316!4d-116.9753479!16s%2Fg%2F11cknwjqb0!19sChIJ2zxSKclE24ARMpTGkOMlG-o?authuser=0&hl=en&rclk=1,"
+1 408-722-5398",http://www.bigbear-plumbing.com/,False,,,,,{}
Art of Plumbing,"4.8
(49)",,https://www.google.com/maps/place/Art+of+Plumbing/data=!4m7!3m6!1s0x8095286555555555:0x457cc17e76602748!8m2!3d36.6872084!4d-119.449746!16s%2Fg%2F1wk7r2x4!19sChIJVVVVVWUolYARSCdgdn7BfEU?authuser=0&hl=en&rclk=1,"
+1 909-724-4450",https://rlc-plumbing.com/,False,https://rlc-plumbing.com/contact,,,,"{""address"": ""Beaumont, CA"", ""social_media"": {""facebook"": ""https://www.facebook.com/RLC-Plumbing-1234567890"", ""instagram"": ""https://www.instagram.com/rlcplumbing""}}"
A-1 Allstar Plumbing,"4.8
(49)","
224 E 4th St, Hanford, CA 93230, United States",https://www.google.com/maps/place/A-1+Allstar+Plumbing/data=!4m7!3m6!1s0x8094c381cd55474b:0xdce7e484aa9d2744!8m2!3d36.3242088!4d-119.6424378!16s%2Fg%2F1tj2j45d!19sChIJS0dVzYHDlIARRCedqoTk59w?authuser=0&hl=en&rclk=1,"
+1 559-206-6172",https://www.a-1allstarplumbing.com/,False,,,,,{}
Bud's Plumbing,"4.7
(215)","
224 E 4th St, Hanford, CA 93230, United States",https://www.google.com/maps/place/Bud%27s+Plumbing/data=!4m7!3m6!1s0x809adcd516cf8249:0x36be6963282fc6c6!8m2!3d38.5851004!4d-121.26281!16s%2Fg%2F1tdmq9dt!19sChIJSYLPFtXcmoARxsYvKGNpvjY?authuser=0&hl=en&rclk=1,"
+1 559-206-6172",https://www.a-1allstarplumbing.com/,False,,,,,{}
J's Plumbing,"4.7
(215)","
224 E 4th St, Hanford, CA 93230, United States",https://www.google.com/maps/place/J%27s+Plumbing/data=!4m7!3m6!1s0xa56b1a441b32c72b:0x2e90e9e37b98dfbb!8m2!3d35.8960305!4d-119.2318426!16s%2Fg%2F11sh22zwmv!19sChIJK8cyG0Qaa6URu9-Ye-PpkC4?authuser=0&hl=en&rclk=1,"
+1 559-206-6172",https://www.a-1allstarplumbing.com/,False,,,,,{}
Contractor Response Plumbing experienced and licensed professionals,"5.0
(66)","
14519 Wadkins Ave, Gardena, CA 90249, United States",https://www.google.com/maps/place/Contractor+Response+Plumbing+experienced+and+licensed+professionals/data=!4m7!3m6!1s0x48c47c1ed6661021:0x2a6ac0879bdba1c2!8m2!3d33.8992838!4d-118.3256248!16s%2Fg%2F11qbcww8n0!19sChIJIRBm1h58xEgRwqHbm4fAaio?authuser=0&hl=en&rclk=1,"
+1 818-731-5290",http://contractorresponseplumbing.com/,False,,,,,{}
Kirman Plumbing Company,"4.9
(108)","
14519 Wadkins Ave, Gardena, CA 90249, United States",https://www.google.com/maps/place/Kirman+Plumbing+Company/data=!4m7!3m6!1s0x80c2c62f008df9c9:0x800a36bf534d27f3!8m2!3d33.8896503!4d-118.2752737!16s%2Fg%2F11dxl6_gx6!19sChIJyfmNAC_GwoAR8ydNU782CoA?authuser=0&hl=en&rclk=1,"
+1 818-731-5290",http://contractorresponseplumbing.com/,False,,,,,{}
